PAGE HITS,USER-AGENT-STRING,DEVICE TYPE,DEVICE MAKER,DEVICE MODEL,DEVICE MODEL VERSION,OS,OS VERSION,OS MAKER,BROWSER,BROWSER VERSION,APPLICATION,APPLICATION VERSION,LANGUAGE,UNKNOWN PROPERTIES
20770,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3",Computer,Unknown,Unknown,Unknown,MAC_OS,X,Apple Inc.,Safari,5.1.5,Unknown,Unknown,Unknown,6
20762,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; de-DE) Times/1.3.1",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
20762,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; de-DE) Times/1.3.1",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
20700,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; nl-BE) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
20700,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; nl-BE) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
20639,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_2_1 like Mac OS X; en-GB) Times/1.0.2",Unknown,Unknown,Unknown,Unknown,iOS,4_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
20639,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_2_1 like Mac OS X; en-GB) Times/1.0.2",Unknown,Unknown,Unknown,Unknown,iOS,4_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
20545,"Mozilla/5.0 (Linux; U; Android 2.3.3; en-gb; GT-I9000 Build/GINGERBREAD) Times/1.3.0",Smartphone,Unknown,Unknown,Unknown,ANDROID,2,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,7
20545,"Mozilla/5.0 (Linux; U; Android 2.3.3; en-gb; GT-I9000 Build/GINGERBREAD) Times/1.3.0",Smartphone,Unknown,Unknown,Unknown,ANDROID,2,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,7
20487,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:11.0) Gecko/20100101 Firefox/11.0",Computer,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Firefox,11.0,Unknown,Unknown,Unknown,6
20487,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:11.0) Gecko/20100101 Firefox/11.0",Computer,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Firefox,11.0,Unknown,Unknown,Unknown,6
20468,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; GT-N7000 Build/IMM76D) Times/1.2.3",Smartphone,Unknown,Unknown,Unknown,ANDROID,4,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,7
20468,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; GT-N7000 Build/IMM76D) Times/1.2.3",Smartphone,Unknown,Unknown,Unknown,ANDROID,4,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,7
20378,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; sv-SE) Times/1.3.2",Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,9
20378,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; sv-SE) Times/1.3.2",Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,9
20350,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_0 like Mac OS X; en-CA) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
20350,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_0 like Mac OS X; en-CA) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
20326,"Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; GT-I9100 Build/GINGERBREAD) Times/1.3.0",Smartphone,Unknown,Unknown,Unknown,ANDROID,2,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,7
20326,"Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; GT-I9100 Build/GINGERBREAD) Times/1.3.0",Smartphone,Unknown,Unknown,Unknown,ANDROID,2,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,7
20211,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; GT-I9300 Build/IMM76D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",Smartphone,Unknown,Unknown,Unknown,ANDROID,4,Google Inc.,Safari,4.0,Unknown,Unknown,Unknown,6
20211,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; GT-I9300 Build/IMM76D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",Smartphone,Unknown,Unknown,Unknown,ANDROID,4,Google Inc.,Safari,4.0,Unknown,Unknown,Unknown,6
20198,"Mozilla/5.0 (iPad; U; CPU OS 4_2_1 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148 Safari/6533.18.5",Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Safari,5.0.2,Unknown,Unknown,Unknown,8
20198,"Mozilla/5.0 (iPad; U; CPU OS 4_2_1 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148 Safari/6533.18.5",Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Safari,5.0.2,Unknown,Unknown,Unknown,8
20168,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_4 like Mac OS X; en-GB) Times/1.3.1",Unknown,Unknown,Unknown,Unknown,iOS,4_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
20168,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_4 like Mac OS X; en-GB) Times/1.3.1",Unknown,Unknown,Unknown,Unknown,iOS,4_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
20148,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_3 like Mac OS X; es-ES) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,iOS,4_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
20148,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_3 like Mac OS X; es-ES) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,iOS,4_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
20125,"Mozilla/5.0 (Windows NT 5.1; rv:16.0) Gecko/20100101 Firefox/16.0",Computer,Unknown,Unknown,Unknown,WINDOWS,XP,Microsoft Corporation,Firefox,16.0,Unknown,Unknown,Unknown,6
20125,"Mozilla/5.0 (Windows NT 5.1; rv:16.0) Gecko/20100101 Firefox/16.0",Computer,Unknown,Unknown,Unknown,WINDOWS,XP,Microsoft Corporation,Firefox,16.0,Unknown,Unknown,Unknown,6
20066,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; ko-KR) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
20066,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; ko-KR) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
20058,"Mozilla/5.0 (Linux; U; Android 2.3.5; en-gb; HTC Wildfire S A510e Build/GRJ90) Times/1.2.3",Smartphone,Unknown,Unknown,Unknown,ANDROID,2,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,7
20058,"Mozilla/5.0 (Linux; U; Android 2.3.5; en-gb; HTC Wildfire S A510e Build/GRJ90) Times/1.2.3",Smartphone,Unknown,Unknown,Unknown,ANDROID,2,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,7
20027,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; en-HK) Times/1.3.2",Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,9
20027,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; en-HK) Times/1.3.2",Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,9
20010,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_0_1 like Mac OS X; de-DE) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
20010,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_0_1 like Mac OS X; de-DE) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
19970,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; en-ZA) Sunday Times/223",Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,9
19970,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; en-ZA) Sunday Times/223",Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,9
19811,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; GTB7.4; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; eSobiSubscriber 2.0.4.16; .NET4.0C)",Computer,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,6
19811,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; GTB7.4; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; eSobiSubscriber 2.0.4.16; .NET4.0C)",Computer,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,6
19803,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-PH) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
19803,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-PH) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
19723,"Mozilla/5.0 (Linux; U; Android 2.2.1; en-gb; GT-S5830 Build/FROYO) Times/1.2.3",Smartphone,Unknown,Unknown,Unknown,ANDROID,2,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,7
19723,"Mozilla/5.0 (Linux; U; Android 2.2.1; en-gb; GT-S5830 Build/FROYO) Times/1.2.3",Smartphone,Unknown,Unknown,Unknown,ANDROID,2,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,7
19605,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3 like Mac OS X; en-GB) iPadTimesAnvil/2.8",Unknown,Unknown,Unknown,Unknown,iOS,4_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
19605,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3 like Mac OS X; en-GB) iPadTimesAnvil/2.8",Unknown,Unknown,Unknown,Unknown,iOS,4_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
19477,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)",Computer,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,9.0,Unknown,Unknown,Unknown,6
19477,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)",Computer,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,9.0,Unknown,Unknown,Unknown,6
19405,"Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:15.0) Gecko/20100101 Firefox/15.0.1",Computer,Unknown,Unknown,Unknown,LINUX,Unknown,Other,Firefox,15.0.1,Unknown,Unknown,Unknown,7
19405,"Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:15.0) Gecko/20100101 Firefox/15.0.1",Computer,Unknown,Unknown,Unknown,LINUX,Unknown,Other,Firefox,15.0.1,Unknown,Unknown,Unknown,7
19404,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-GB@calendar=japanese) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
19404,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-GB@calendar=japanese) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
19377,"Mozilla/5.0 (PlayBook; U; RIM Tablet OS 2.0.1; en-US) AppleWebKit/535.8+ (KHTML, like Gecko) Version/7.2.0.1 Safari/535.8+",Tablet,Unknown,Unknown,Unknown,BLACKBERRY,Unknown,Research In Motion Limited,Safari,7.2.0,Unknown,Unknown,Unknown,7
19377,"Mozilla/5.0 (PlayBook; U; RIM Tablet OS 2.0.1; en-US) AppleWebKit/535.8+ (KHTML, like Gecko) Version/7.2.0.1 Safari/535.8+",Tablet,Unknown,Unknown,Unknown,BLACKBERRY,Unknown,Research In Motion Limited,Safari,7.2.0,Unknown,Unknown,Unknown,7
19229,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; es-MX) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,9
19229,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; es-MX) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,9
19119,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11",Computer,Unknown,Unknown,Unknown,WINDOWS,XP,Microsoft Corporation,Chrome,20.0.1132.57,Unknown,Unknown,Unknown,6
19119,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11",Computer,Unknown,Unknown,Unknown,WINDOWS,XP,Microsoft Corporation,Chrome,20.0.1132.57,Unknown,Unknown,Unknown,6
19083,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; it-IT) Times/1.3.2",Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,9
19083,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; it-IT) Times/1.3.2",Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,9
19082,"Mozilla/5.0 (Linux; U; Android 2.2.1; en-gb; HTC Wildfire Build/FRG83D) Times/1.2.3",Smartphone,Unknown,Unknown,Unknown,ANDROID,2,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,7
19082,"Mozilla/5.0 (Linux; U; Android 2.2.1; en-gb; HTC Wildfire Build/FRG83D) Times/1.2.3",Smartphone,Unknown,Unknown,Unknown,ANDROID,2,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,7
18975,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; nl-BE) iPadTimesAnvil/2.8.1",Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,9
18975,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; nl-BE) iPadTimesAnvil/2.8.1",Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,9
18920,"Mozilla/5.0 (Linux; U; Android 2.3.5; en-gb; HTC Desire S Build/GRJ90) Times/1.2.3",Smartphone,Unknown,Unknown,Unknown,ANDROID,2,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,7
18920,"Mozilla/5.0 (Linux; U; Android 2.3.5; en-gb; HTC Desire S Build/GRJ90) Times/1.2.3",Smartphone,Unknown,Unknown,Unknown,ANDROID,2,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,7
18812,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; zh-CN) Times of London/1.3.2",Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,9
18812,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; zh-CN) Times of London/1.3.2",Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,9
18777,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)",Computer,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,6
18777,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)",Computer,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,6
18746,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-PK) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
18746,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-PK) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
18744,"Mozilla/5.0 (Linux; U; Android 2.3.5; en-gb; GT-I9000 Build/GINGERBREAD) Times/1.3.0",Smartphone,Unknown,Unknown,Unknown,ANDROID,2,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,7
18744,"Mozilla/5.0 (Linux; U; Android 2.3.5; en-gb; GT-I9000 Build/GINGERBREAD) Times/1.3.0",Smartphone,Unknown,Unknown,Unknown,ANDROID,2,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,7
18736,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1 like Mac OS X; en-BZ) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
18736,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1 like Mac OS X; en-BZ) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
18615,"Mozilla/5.0 (Linux; U; Android 4.0.3; en-gb; GT-I9100 Build/IML74K) Times/1.2.3",Smartphone,Unknown,Unknown,Unknown,ANDROID,4,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,7
18615,"Mozilla/5.0 (Linux; U; Android 4.0.3; en-gb; GT-I9100 Build/IML74K) Times/1.2.3",Smartphone,Unknown,Unknown,Unknown,ANDROID,4,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,7
18538,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_1 like Mac OS X; en-GB) iPadTimes/2.4",Unknown,Unknown,Unknown,Unknown,iOS,4_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
18538,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_1 like Mac OS X; en-GB) iPadTimes/2.4",Unknown,Unknown,Unknown,Unknown,iOS,4_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
18473,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; pt-PT) Sunday Times/223",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
18473,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; pt-PT) Sunday Times/223",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
18428,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-ZA) iPadTimesAnvil/2.8",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
18428,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-ZA) iPadTimesAnvil/2.8",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
18394,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; tr-TR) iPadTimesAnvil/2.8.1",Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,9
18394,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; tr-TR) iPadTimesAnvil/2.8.1",Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,9
18352,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-IE) Sunday Times/2.1.1",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
18352,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-IE) Sunday Times/2.1.1",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
18312,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; BOIE9;ENUS)",Computer,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,9.0,Unknown,Unknown,Unknown,6
18312,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; BOIE9;ENUS)",Computer,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,9.0,Unknown,Unknown,Unknown,6
18300,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; GT-I9300 Build/IMM76D) Times/1.2.3",Smartphone,Unknown,Unknown,Unknown,ANDROID,4,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,7
18300,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; GT-I9300 Build/IMM76D) Times/1.2.3",Smartphone,Unknown,Unknown,Unknown,ANDROID,4,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,7
18134,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; zh-HK) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
18134,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; zh-HK) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
18095,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A405 Safari/8536.25",Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Safari,6.0,Unknown,Unknown,Unknown,8
18095,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A405 Safari/8536.25",Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Safari,6.0,Unknown,Unknown,Unknown,8
17926,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; en-AU) Times/1.3.1",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
17926,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; en-AU) Times/1.3.1",Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,8
17900,"Mozilla/5.0 (Windows NT 6.1; rv:13.0) Gecko/20100101 Firefox/13.0.1",Computer,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Firefox,13.0.1,Unknown,Unknown,Unknown,6
17900,"Mozilla/5.0 (Windows NT 6.1; rv:13.0) Gecko/20100101 Firefox/13.0.1",Computer,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Firefox,13.0.1,Unknown,Unknown,Unknown,6
17890,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; pt-BR) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,9
17890,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; pt-BR) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,9
17869,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727)",Computer,Unknown,Unknown,Unknown,WINDOWS,XP,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,6
